x0,x1,x2,x3,x4,x5,x6,x7,z,adverse_risk,label
-4,-2,1,-1,-5,2,0,-8,-1035,0,0
-4,-2,1,0,-5,2,0,-8,-991,0,0
-4,-2,1,0,4,2,0,-8,-928,0,0
-4,-2,1,-1,0,2,0,-8,-1000,0,0
-4,-2,1,-1,0,2,0,-8,-1000,0,0
-4,-2,1,0,3,2,0,-8,-935,0,0
-4,-2,1,-1,-2,2,0,-8,-1014,0,0
-4,-2,0,-1,-1,2,0,-8,-1021,0,0
-4,-2,1,0,-2,2,0,-8,-970,0,0
-4,-3,1,-1,-2,2,0,-8,-934,0,0
1,-2,-2,-1,-1,2,1,-8,-1003,0,0
1,-2,-2,-1,-2,2,1,-8,-1010,0,0
0,-2,-2,-1,-3,2,1,-8,-1021,0,0
-1,-2,-1,0,-4,2,1,-8,-974,0,0
-1,-2,-2,-1,-1,2,1,-8,-1011,0,0
-1,-2,-1,0,-2,2,1,-8,-960,0,0
0,-2,-1,-1,-1,2,1,-8,-993,0,0
0,-2,-1,-1,-2,2,1,-8,-1000,0,0
1,-2,-1,-1,-3,2,1,-8,-1003,0,0
2,-2,-1,-1,-2,2,1,-8,-992,0,0
3,-2,-1,-1,-1,2,1,-8,-981,0,0
3,-2,-1,-1,-2,2,1,-8,-988,0,0
3,-2,-1,-1,-2,2,1,-8,-988,0,0
2,-2,-1,-1,-3,2,1,-8,-999,0,0
1,-2,-1,-1,-1,2,1,-8,-989,0,0
0,-2,-1,-1,-1,2,1,-8,-993,0,0
1,-2,-1,-1,-1,2,1,-8,-989,0,0
1,-2,-1,-1,-4,2,1,-8,-1010,0,0
0,-2,-1,-1,1,2,1,-8,-979,0,0
1,-2,-1,-1,-4,2,1,-8,-1010,0,0
2,-2,-1,-1,-2,2,1,-8,-992,0,0
1,-2,-1,0,-1,2,1,-8,-945,0,0
1,-2,-1,-1,-1,2,1,-8,-989,0,0
0,-2,-1,-1,-1,2,1,-8,-993,0,0
1,-2,-1,-1,0,2,1,-8,-982,0,0
0,-2,-1,-1,-2,2,1,-8,-1000,0,0
1,-2,-1,-1,-1,2,1,-8,-989,0,0
0,-2,-2,-1,-1,2,1,-8,-1007,0,0
0,-2,-1,-1,-5,2,1,-8,-1021,0,0
1,-2,-2,-1,0,2,1,-8,-996,0,0
2,-2,-2,-1,-2,2,1,-8,-1006,0,0
2,-2,-2,-1,1,2,1,-8,-985,0,0
2,-2,-2,-1,-2,2,1,-8,-1006,0,0
3,-2,-2,-1,-1,2,1,-8,-995,0,0
2,-2,-2,-1,1,2,1,-8,-985,0,0
1,-2,-2,-1,-2,2,1,-8,-1010,0,0
2,-2,-2,-1,-3,2,1,-8,-1013,0,0
2,-2,-2,-1,-3,2,1,-8,-1013,0,0
2,-2,-2,-1,-1,2,1,-8,-999,0,0
1,-2,-2,-1,1,2,1,-8,-989,0,0
2,-2,-2,-1,-2,2,1,-8,-1006,0,0
2,-2,-2,0,0,2,1,-8,-948,0,0
1,-2,-2,-1,-1,2,1,-8,-1003,0,0
1,-2,-2,-1,-4,2,1,-8,-1024,0,0
0,-2,-2,-1,-2,1,-1,-8,-952,0,0
4,-2,-1,-1,-4,1,1,-8,-884,0,0
5,-2,-1,-1,-1,1,1,-8,-859,0,0
4,-2,-1,-1,-2,1,1,-8,-870,0,0
5,-2,-2,-1,0,1,1,-8,-866,0,0
4,-2,-2,-1,-1,1,1,-8,-877,0,0
5,-2,-2,-1,-2,1,1,-8,-880,0,0
5,-2,-2,-1,-3,1,1,-8,-887,0,0
5,-2,-2,-1,0,1,1,-8,-866,0,0
5,-2,-2,-1,-1,1,1,-8,-873,0,0
6,-2,-2,0,-1,1,1,-8,-825,0,0
6,-2,-2,-1,0,1,1,-8,-862,0,0
6,-2,-2,-1,-3,1,1,-8,-883,0,0
6,-2,-2,-1,-1,0,1,-8,-755,0,0
5,-2,-3,-1,-1,1,1,-8,-887,0,0
4,-2,-3,-1,-2,1,1,-8,-898,0,0
5,-2,-2,-1,-4,1,1,-8,-894,0,0
5,-2,-2,-1,-2,1,1,-8,-880,0,0
6,-2,-3,-1,-1,1,1,-8,-883,0,0
7,-2,-2,-1,-3,1,1,-8,-879,0,0
8,-2,-2,-1,-2,1,1,-8,-868,0,0
8,-2,-2,0,-2,1,1,-8,-824,0,0
7,-2,-2,-1,-3,1,1,-8,-879,0,0
8,-2,-2,-1,-2,1,1,-8,-868,0,0
7,-2,-2,-1,-1,1,1,-8,-865,0,0
8,-2,-2,-1,-2,1,1,-8,-868,0,0
7,-2,-2,-1,0,1,1,-8,-858,0,0
7,-2,-2,-1,-3,1,1,-8,-879,0,0
6,-2,-2,0,1,2,1,-8,-925,0,0
5,-2,-2,-1,-3,2,1,-8,-1001,0,0
6,-2,-2,-1,-3,2,1,-8,-997,0,0
-5,-2,-3,-1,-2,0,1,-8,-820,0,0
-5,-2,-3,0,-2,0,1,-8,-776,0,0
-5,-2,-3,0,-2,1,1,-8,-890,0,0
-5,-2,-3,-1,-1,1,1,-8,-927,0,0
-4,-2,-3,-1,-3,2,1,-8,-1051,0,0
-4,-2,-3,-1,-2,2,1,-8,-1044,0,0
-3,-2,-3,0,-3,2,1,-8,-1003,0,0
-3,-2,-3,0,-1,2,1,-8,-989,0,0
-3,-2,-3,0,-4,1,1,-8,-896,0,0
-2,-2,-2,-1,-5,1,1,-8,-929,0,0
-2,-2,-2,0,-4,1,1,-8,-878,0,0
-2,-2,-2,-1,-3,1,1,-8,-915,0,0
-3,-2,-2,-1,-3,1,1,-8,-919,0,0
-3,-2,-2,-1,-3,1,1,-8,-919,0,0
-2,-2,-2,0,-2,1,1,-8,-864,0,0
-2,-2,-2,-1,-1,1,1,-8,-901,0,0
-3,-2,-2,0,-3,1,1,-8,-875,0,0
-3,-2,-2,-1,-3,1,1,-8,-919,0,0
-2,-2,-2,-1,-4,1,1,-8,-922,0,0
-1,-2,-2,-1,-5,1,1,-8,-925,0,0
-2,-2,-2,-1,-5,1,1,-8,-929,0,0
-2,-2,-2,-1,-3,0,-1,-8,-853,0,0
-1,-2,-2,-1,-1,1,-1,-8,-949,0,0
0,-2,-1,-1,-4,1,-1,-8,-952,0,0
-1,-2,-1,-1,-3,0,1,-8,-783,0,0
-2,-2,-2,-1,0,0,1,-8,-780,0,0
-2,-2,-2,-1,-3,0,1,-8,-801,0,0
-1,-2,-2,-1,-3,0,1,-8,-797,0,0
0,-2,-1,0,-2,0,1,-8,-728,0,0
-1,-2,-2,-1,-2,0,1,-8,-790,0,0
19,-2,-3,-1,-2,2,0,-8,-978,0,1
19,-2,-3,-1,-2,2,0,-8,-978,0,1
21,-2,-3,-1,0,2,0,-8,-956,0,1
21,-2,-3,-1,-3,2,0,-8,-977,0,0
22,-2,-3,-1,-1,2,0,-8,-959,0,0
21,-2,-3,0,-2,2,0,-8,-926,0,1
22,-2,-3,-1,-2,2,0,-8,-966,0,0
20,-2,-3,-1,0,2,0,-8,-960,0,1
18,-2,-3,-1,-3,2,0,-8,-989,0,0
17,-2,-3,-1,-1,2,0,-8,-979,0,1
19,-2,-3,-1,-2,2,0,-8,-978,0,0
21,-2,-3,-1,-2,2,0,-8,-970,0,0
19,-2,-3,-1,0,2,0,-8,-964,0,1
18,-2,-3,-1,0,2,0,-8,-968,0,1
16,-2,-3,-1,-1,2,0,-8,-983,0,0
17,-2,-3,-1,-2,2,0,-8,-986,0,0
15,-2,-3,-1,-1,2,0,-8,-987,0,0
14,-2,-3,-1,-3,2,0,-8,-1005,0,0
12,-2,-3,-1,-1,2,0,-8,-999,0,0
12,-2,-3,-1,-2,2,0,-8,-1006,0,0
13,-2,-3,-1,-3,2,0,-8,-1009,0,0
1,-2,-5,-2,7,0,1,-8,-805,0,0
2,-2,-6,0,14,0,1,-8,-678,0,0
2,-3,-6,0,6,0,1,-8,-654,0,0
2,-2,-5,1,3,0,1,-8,-697,0,0
3,-2,-3,3,-14,-1,-1,-8,-634,0,0
4,-2,-4,-1,12,-1,-1,-8,-638,0,0
5,-3,-3,-1,-13,-2,1,-8,-549,0,0
5,-3,-3,1,9,-1,1,-8,-421,1,0
4,-2,-4,-1,11,-1,1,-8,-593,0,0
3,-3,-3,0,-14,0,1,-8,-748,0,0
2,-3,-3,-1,-11,0,1,-8,-775,0,0
3,-2,-3,0,-1,0,1,-8,-737,0,0
3,-3,-3,-1,2,0,1,-8,-680,0,0
2,-3,-4,0,8,0,1,-8,-612,0,0
3,-2,-2,1,-4,0,1,-8,-700,0,0
3,-2,-3,-1,11,-1,1,-8,-583,0,0
2,-2,-5,-1,20,-1,1,-8,-552,0,0
2,-2,-5,2,19,0,1,-8,-541,0,0
1,-2,-5,-1,5,-1,1,-8,-661,0,0
1,-2,-6,-1,4,0,1,-8,-796,0,0
1,-2,-5,1,-9,0,1,-8,-785,0,0
2,-2,-4,-2,-23,0,1,-8,-997,0,0
3,-3,-3,0,-7,0,1,-8,-699,0,0
3,-2,-4,0,1,0,1,-8,-737,0,0
2,-2,-4,-4,-17,0,1,-8,-1043,0,0
1,-2,-3,0,-15,0,1,-8,-843,0,0
0,-3,-3,0,2,0,1,-8,-648,0,0
-1,-2,-4,-2,2,0,1,-8,-834,0,0
-1,-2,-5,-2,0,0,1,-8,-862,0,0
-1,-2,-5,-2,-3,0,-1,-8,-935,0,0
0,-2,-5,-1,-2,0,-1,-8,-880,0,0
-1,-3,-6,0,9,0,-1,-8,-697,0,0
-2,-3,-5,0,-1,1,-1,-8,-871,0,0
-3,-2,-4,1,-5,0,-1,-8,-811,0,0
-4,-3,-4,-1,-6,0,-1,-8,-830,0,0
-4,-2,-4,0,-6,0,-1,-8,-866,0,0
-3,-3,-4,1,15,0,-1,-8,-591,0,0
-3,-2,-3,1,2,0,-1,-8,-748,0,0
-2,-2,-3,-1,-19,0,-1,-8,-979,0,0
-3,-2,-4,-3,-3,0,-1,-8,-973,0,0
-2,-2,-3,1,-4,0,-1,-8,-786,0,0
-1,-2,-2,0,-12,0,-1,-8,-868,0,0
-2,-2,-3,-3,3,0,1,-8,-861,0,0
-1,-2,-3,-1,-2,0,1,-8,-804,0,0
-2,-3,-4,0,12,0,1,-8,-600,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,76,127,-2,2,0,-8,5668,1,0
-4,-2,76,-1,-2,2,0,-8,36,1,0
-4,-2,76,-1,-2,2,0,-8,36,1,0
-4,-2,76,-1,-2,2,0,-8,36,1,0
-4,-2,76,-1,-2,2,0,-8,36,1,0
-4,-2,-2,-128,-2,2,0,-8,-6644,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-6,2,0,-8,-1084,0,0
-4,-2,-2,-1,-3,2,0,-8,-1063,0,0
-4,-2,-2,0,1,2,0,-8,-991,0,0
-4,-2,-2,-1,-4,2,0,-8,-1070,0,0
-4,-2,-2,1,-4,2,0,-8,-982,0,0
-4,-2,-1,0,-6,2,0,-8,-1026,0,0
-4,-2,-2,-1,3,2,0,-8,-1021,0,0
-4,-2,-2,-1,-4,2,0,-8,-1070,0,0
-4,-2,-1,0,-10,2,0,-8,-1054,0,0
-4,-2,-1,-1,-2,2,0,-8,-1042,0,0
-4,-2,-1,-1,-2,2,0,-8,-1042,0,0
-4,-2,-1,-1,-2,2,0,-8,-1042,0,0
-4,-2,-1,-1,-2,2,0,-8,-1042,0,0
-4,-2,-1,-1,-2,2,0,-8,-1042,0,0
-4,-2,-1,-1,-2,2,0,-8,-1042,0,0
-4,-2,-1,-1,-2,2,0,-8,-1042,0,0
-4,-2,-1,-1,-2,2,0,-8,-1042,0,0
-4,-2,-1,-1,-2,2,0,-8,-1042,0,0
-4,-2,-1,-1,-2,2,0,-8,-1042,0,0
-4,-2,-1,-1,-2,2,0,-8,-1042,0,0
-4,-2,-1,-1,-2,2,0,-8,-1042,0,0
-4,-2,-1,-1,-2,2,0,-8,-1042,0,0
-4,-2,-1,-1,-2,2,0,-8,-1042,0,0
-4,-2,-1,-1,-2,2,0,-8,-1042,0,0
-4,-2,-1,-1,-2,2,0,-8,-1042,0,0
-4,-2,-1,-1,-2,2,0,-8,-1042,0,0
-4,-2,-1,-1,-2,2,0,-8,-1042,0,0
-4,-2,-1,-1,-2,2,0,-8,-1042,0,0
-4,-2,-1,-1,-2,2,0,-8,-1042,0,0
-4,-2,-1,-1,0,2,0,-8,-1028,0,0
-4,-2,-2,-1,2,2,0,-8,-1028,0,0
-4,-2,-1,0,-5,2,0,-8,-1019,0,0
-4,-2,-1,-1,-4,2,0,-8,-1056,0,0
-4,-2,-1,0,-3,2,0,-8,-1005,0,0
-4,-2,0,0,-8,2,0,-8,-1026,0,0
-4,-2,-1,-1,7,2,0,-8,-979,0,0
-4,-2,-1,-2,-2,2,0,-8,-1086,0,0
-4,-2,-1,-1,0,2,0,-8,-1028,0,0
-4,-2,-1,-1,-5,2,0,-8,-1063,0,0
1,-2,-4,-1,-1,2,-1,-8,-1083,0,0
0,-2,-4,0,-1,2,-1,-8,-1043,0,0
0,-2,-4,-1,-1,2,-1,-8,-1087,0,0
0,-2,-4,-1,-3,2,-1,-8,-1101,0,0
0,-2,-4,-1,0,1,-1,-8,-966,0,0
0,-2,-4,-1,-1,1,-1,-8,-973,0,0
-1,-2,-4,-1,-4,1,-1,-8,-998,0,0
-2,-2,-4,-1,-3,1,-1,-8,-995,0,0
-1,-2,-3,-1,-4,1,-1,-8,-984,0,0
0,-2,-3,-1,-1,1,-1,-8,-959,0,0
0,-2,-3,-1,-3,1,-1,-8,-973,0,0
1,-2,-4,-1,0,1,-1,-8,-962,0,0
0,-2,-4,-1,0,1,-1,-8,-966,0,0
0,-2,-4,-1,-1,1,-1,-8,-973,0,0
1,-2,-4,-1,-1,1,-1,-8,-969,0,0
0,-2,-4,-1,-1,1,-1,-8,-973,0,0
1,-2,-4,-1,-2,1,-1,-8,-976,0,0
0,-2,-4,0,1,1,-1,-8,-915,0,0
0,-2,-4,-1,-1,1,-1,-8,-973,0,0
1,-2,-4,-1,-1,2,-1,-8,-1083,0,0
2,-2,-4,-1,-3,2,-1,-8,-1093,0,0
1,-2,-4,-1,0,2,-1,-8,-1076,0,0
2,-2,-4,-1,-2,2,-1,-8,-1086,0,0
3,-2,-4,0,0,2,-1,-8,-1024,0,0
4,-2,-4,-1,0,2,-1,-8,-1064,0,0
5,-2,-5,-1,-2,2,-1,-8,-1088,0,0
4,-2,-4,0,-2,2,-1,-8,-1034,0,0
3,-2,-4,-1,-2,2,-1,-8,-1082,0,0
4,-2,-4,-1,-3,1,-1,-8,-971,0,0
5,-2,-5,-1,1,1,-1,-8,-953,0,0
5,-2,-5,-1,-2,0,1,-8,-808,0,0
5,-2,-5,-1,-1,0,1,-8,-801,0,0
4,-2,-5,-1,-3,0,1,-8,-819,0,0
3,-2,-4,-1,-3,-1,-1,-8,-747,0,0
4,-2,-4,-1,-4,-1,-1,-8,-750,0,0
5,-2,-4,-1,0,-1,-1,-8,-718,0,0
4,-2,-5,-1,1,-1,-1,-8,-729,0,0
5,-2,-4,0,-1,-1,-1,-8,-681,0,0
5,-2,-4,-1,0,-2,1,-8,-552,0,0
4,-2,-5,-1,-2,-2,1,-8,-584,0,0
3,-2,-5,-1,-3,-1,1,-8,-709,0,0
3,-2,-4,0,-1,-1,1,-8,-637,0,0
2,-2,-5,-1,0,-1,1,-8,-692,0,0
3,-2,-4,0,-5,0,1,-8,-779,0,0
4,-2,-4,0,-4,0,1,-8,-768,0,0
-5,-2,-1,-1,-2,0,1,-8,-792,0,0
-5,-2,-1,-1,-4,0,1,-8,-806,0,0
-4,-2,-2,-1,1,0,1,-8,-781,0,0
-3,-2,-2,-1,-2,1,1,-8,-912,0,0
-2,-2,-2,-1,-3,1,1,-8,-915,0,0
-2,-2,-2,-1,-1,1,-1,-8,-953,0,0
-2,-2,-2,-1,-1,0,1,-8,-787,0,0
-1,-2,-2,-1,-3,0,1,-8,-797,0,0
-1,-2,-2,-1,-1,0,1,-8,-783,0,0
-2,-2,-2,-1,-1,0,1,-8,-787,0,0
-1,-2,-3,-1,0,0,1,-8,-790,0,0
-1,-2,-3,-1,1,-1,-1,-8,-721,0,0
-2,-2,-3,-1,-2,-1,-1,-8,-746,0,0
-2,-2,-3,-1,-2,-1,-1,-8,-746,0,0
-2,-2,-3,-1,-1,-2,1,-8,-573,0,0
-2,-2,-3,-1,-2,-2,1,-8,-580,0,0
-3,-2,-3,-1,-1,-2,1,-8,-577,0,0
-3,-2,-3,-1,-2,-1,1,-8,-698,0,0
-4,-2,-4,-1,-2,-1,-1,-8,-768,0,0
-5,-2,-3,-1,-3,-1,-1,-8,-765,0,0
-4,-2,-3,-1,-2,-1,-1,-8,-754,0,0
-3,-2,-4,-1,-2,-1,-1,-8,-764,0,0
-4,-2,-4,-1,0,-2,-1,-8,-640,0,0
-5,-2,-4,-1,0,-1,-1,-8,-758,0,0
-5,-2,-4,-1,-1,-1,-1,-8,-765,0,0
-5,-2,-4,-1,-1,-1,-1,-8,-765,0,0
-5,-2,-4,-1,-1,-1,-1,-8,-765,0,0
-5,-2,-4,-1,-3,0,-1,-8,-893,0,0
-5,-2,-4,-1,-1,0,-1,-8,-879,0,0
-4,-2,-4,-1,-2,0,-1,-8,-882,0,0
8,-2,-3,0,-4,2,-1,-8,-1018,0,0
9,-2,-3,-1,-3,1,1,-8,-885,0,0
9,-2,-3,-1,-3,1,1,-8,-885,0,0
8,-2,-3,-1,-2,1,1,-8,-882,0,0
7,-2,-3,-1,-3,1,1,-8,-893,0,0
6,-2,-3,0,-3,1,1,-8,-853,0,0
7,-2,-3,0,-2,1,1,-8,-842,0,0
7,-2,-3,-1,-2,0,-1,-8,-824,0,0
7,-2,-3,-1,-4,0,-1,-8,-838,0,0
6,-2,-3,0,-1,-1,1,-8,-611,0,0
7,-2,-3,-1,-3,-1,1,-8,-665,0,0
7,-2,-3,-1,-2,-1,1,-8,-658,0,0
6,-2,-3,-1,-3,-1,1,-8,-669,0,0
5,-2,-3,-1,-1,-1,1,-8,-659,0,0
6,-2,-3,0,-4,0,1,-8,-746,0,0
5,-2,-3,-1,-4,0,1,-8,-794,0,0
6,-2,-2,-1,-5,0,1,-8,-783,0,0
7,-2,-2,0,-2,0,1,-8,-714,0,0
7,-2,-2,-1,-3,0,1,-8,-765,0,0
6,-2,-2,-1,-3,0,1,-8,-769,0,0
6,-2,-2,-1,-3,0,1,-8,-769,0,0
6,-2,-2,-1,-2,1,1,-8,-876,0,0
5,-2,-2,-1,-2,1,1,-8,-880,0,0
6,-2,-2,-1,-3,1,1,-8,-883,0,0
7,-2,-2,-1,-1,1,-1,-8,-917,0,0
7,-2,-2,-1,-5,0,-1,-8,-831,0,0
7,-2,-2,-1,-2,0,-1,-8,-810,0,0
8,-2,-2,-1,-2,0,-1,-8,-806,0,0
7,-2,-1,-1,-4,0,-1,-8,-810,0,0
6,-2,-1,-1,-3,0,-1,-8,-807,0,0
4,-2,-3,-1,-1,2,0,-8,-1031,0,1
5,-2,-3,-1,-2,2,0,-8,-1034,0,1
4,-2,-3,-1,-2,2,0,-8,-1038,0,1
4,-2,-3,-1,-2,2,0,-8,-1038,0,1
5,-2,-3,-1,-1,2,0,-8,-1027,0,1
7,-2,-3,-1,-1,2,0,-8,-1019,0,0
9,-2,-3,-1,-1,2,0,-8,-1011,0,1
10,-2,-3,-1,-1,2,0,-8,-1007,0,0
12,-2,-3,-1,-2,2,0,-8,-1006,0,0
13,-2,-3,0,-2,2,0,-8,-958,0,0
11,-2,-3,0,-2,2,0,-8,-966,0,1
9,-2,-3,-1,-1,2,0,-8,-1011,0,1
10,-2,-3,0,-1,2,0,-8,-963,0,1
11,-2,-3,-1,-1,2,0,-8,-1003,0,1
12,-2,-3,-1,-2,2,0,-8,-1006,0,1
13,-2,-3,-1,-1,2,0,-8,-995,0,1
13,-2,-3,-1,-2,2,0,-8,-1002,0,1
14,-2,-3,-1,-2,2,0,-8,-998,0,1
13,-2,-3,-1,-3,2,0,-8,-1009,0,1
12,-2,-3,-1,-2,2,0,-8,-1006,0,0
13,-2,-3,-1,-1,2,0,-8,-995,0,0
-3,-3,-14,-3,-8,1,-1,-8,-1182,0,1
-2,-2,-14,-1,-8,0,1,-8,-1004,0,1
-3,-2,-15,-2,5,0,1,-8,-975,0,1
-3,-3,-15,-1,9,0,1,-8,-823,0,1
-4,-2,-15,-2,-26,0,1,-8,-1196,0,1
-4,-2,-15,-1,1,-1,1,-8,-849,0,1
-3,-2,-16,-1,11,-1,1,-8,-789,0,1
-2,-2,-15,-1,-7,0,1,-8,-1011,0,1
-2,-2,-14,0,-7,-1,-1,-8,-891,0,1
-2,-2,-15,0,5,-1,-1,-8,-821,0,1
-3,-2,-15,-2,-6,-1,-1,-8,-990,0,1
-4,-2,-14,0,-6,-1,-1,-8,-892,0,1
-5,-2,-14,-1,-17,-1,-1,-8,-1017,0,0
-5,-3,-14,-1,1,-1,-1,-8,-811,0,0
-5,-2,-14,-1,-2,0,-1,-8,-1026,0,0
-5,-2,-15,-1,10,0,-1,-8,-956,0,0
-5,-2,-15,-1,7,0,-1,-8,-977,0,0
-5,-2,-14,1,-3,0,-1,-8,-945,0,0
-5,-2,-15,1,15,0,-1,-8,-833,0,0
-5,-2,-14,0,-1,1,-1,-8,-1089,0,0
-5,-2,-14,0,-4,1,-1,-8,-1110,0,0
-5,-2,-15,-2,7,1,-1,-8,-1135,0,0
-4,-3,-17,-3,8,1,-1,-8,-1116,0,1
-4,-2,-16,0,-23,2,-1,-8,-1381,0,1
-3,-2,-14,1,-13,1,1,-8,-1069,0,1
-4,-2,-14,-1,-2,1,1,-8,-1084,0,1
-4,-2,-15,-2,0,1,1,-8,-1128,0,1
-4,-2,-15,-1,-7,1,1,-8,-1133,0,0
-5,-3,-14,-1,-20,1,1,-8,-1134,0,0
-5,-2,-14,-1,0,1,1,-8,-1074,0,0
-5,-2,-14,-1,-3,1,1,-8,-1095,0,0
-5,-2,-14,-1,0,0,-1,-8,-1012,0,0
-4,-3,-14,-1,6,0,-1,-8,-886,0,0
-5,-3,-15,-1,6,0,-1,-8,-904,0,0
-4,-2,-15,-1,2,0,-1,-8,-1008,0,1
-4,-2,-14,0,-14,0,-1,-8,-1062,0,0
-4,-2,-14,-1,4,0,-1,-8,-980,0,0
-5,-2,-14,-1,4,0,-1,-8,-984,0,0
-5,-2,-15,-1,-1,1,-1,-8,-1147,0,0
-4,-2,-15,-1,-1,1,-1,-8,-1143,0,0
-5,-2,-14,-1,-9,1,-1,-8,-1189,0,0
-5,-3,-14,0,-3,1,-1,-8,-1023,0,0
-5,-2,-15,0,20,0,1,-8,-790,0,0
-4,-3,-15,0,-9,0,1,-8,-909,0,0
-4,-2,-15,-1,-5,0,1,-8,-1005,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,76,127,-2,2,0,-8,5668,1,1
-4,-2,76,-1,-2,2,0,-8,36,1,1
-4,-2,76,-1,-2,2,0,-8,36,1,1
-4,-2,76,-1,-2,2,0,-8,36,1,1
-4,-2,76,-1,-2,2,0,-8,36,1,1
-4,-2,-2,-128,-2,2,0,-8,-6644,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,0,-4,2,0,-8,-1026,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,0,-8,2,0,-8,-1054,0,0
-4,-3,-2,-1,3,2,0,-8,-941,0,0
-4,-2,-3,-2,-4,2,0,-8,-1128,0,0
-4,-2,-3,-1,3,2,0,-8,-1035,0,0
-4,-2,-3,-1,-7,2,0,-8,-1105,0,0
-4,-2,-2,0,-11,2,0,-8,-1075,0,0
-4,-2,-2,-1,2,2,0,-8,-1028,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
-4,-2,-2,-1,-2,2,0,-8,-1056,0,0
